ticker,adsh,stmt,line,plabel,tag,version,class,value,ddate,qtrs,uom,used_as
CBRE,0001138118-26-000005,BS,28,Operating lease liabilities,OperatingLeaseLiabilityCurrent,us-gaap/2025,OPERATING_LEASE,284000000,20251231,0,USD,operating_lease_liabilities
CBRE,0001138118-26-000005,BS,3,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,1864000000,20251231,0,USD,cash_and_equivalents
CBRE,0001138118-26-000005,BS,55,Total Liabilities and Equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,30877000000,20251231,0,USD,total_liabilities_and_equity
CBRE,0001138118-26-000005,BS,43,Total liabilities,Liabilities,us-gaap/2025,BALANCE_CONTROL,21251000000,20251231,0,USD,total_liabilities
CBRE,0001138118-26-000005,CF,44,Interest,InterestPaidNet,us-gaap/2025,INTEREST_PAID,448000000,20251231,4,USD,interest_expense
YUM,0001041061-26-000084,BS,19,"Debt, Current",DebtCurrent,us-gaap/2024,CURRENT_DEBT_AGGREGATE,38000000,20251231,0,USD,current_debt
YUM,0001041061-26-000084,BS,21,Long-term debt,LongTermDebtAndCapitalLeaseObligations,us-gaap/2024,NONCURRENT_DEBT_AGGREGATE,11872000000,20251231,0,USD,long_term_debt
YUM,0001041061-26-000084,BS,19,"Debt, Current",DebtCurrent,us-gaap/2024,CURRENT_DEBT_AGGREGATE,38000000,20251231,0,USD,total_debt
YUM,0001041061-26-000084,BS,21,Long-term debt,LongTermDebtAndCapitalLeaseObligations,us-gaap/2024,NONCURRENT_DEBT_AGGREGATE,11872000000,20251231,0,USD,total_debt
YUM,0001041061-26-000084,BS,5,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2024,CASH,709000000,20251231,0,USD,cash_and_equivalents
YUM,0001041061-26-000084,BS,29,"Total Liabilities, Redeemable Noncontrolling Interest and Shareholders' Equity",LiabilitiesAndStockholdersEquity,us-gaap/2024,BALANCE_CONTROL,8197000000,20251231,0,USD,total_liabilities_and_equity
YUM,0001041061-26-000084,BS,23,Total Liabilities,Liabilities,us-gaap/2024,BALANCE_CONTROL,15521000000,20251231,0,USD,total_liabilities
COIN,0001679788-26-000015,BS,33,Short-term borrowings,ShortTermBorrowings,us-gaap/2025,CURRENT_DEBT,452105000,20251231,0,USD,current_debt
COIN,0001679788-26-000015,BS,32,Current portion of long-term debt,LongTermDebtCurrent,us-gaap/2025,CURRENT_DEBT,1269585000,20251231,0,USD,current_debt
COIN,0001679788-26-000015,BS,37,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,5937034000,20251231,0,USD,long_term_debt
COIN,0001679788-26-000015,BS,33,Short-term borrowings,ShortTermBorrowings,us-gaap/2025,CURRENT_DEBT,452105000,20251231,0,USD,total_debt
COIN,0001679788-26-000015,BS,32,Current portion of long-term debt,LongTermDebtCurrent,us-gaap/2025,CURRENT_DEBT,1269585000,20251231,0,USD,total_debt
COIN,0001679788-26-000015,BS,37,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,5937034000,20251231,0,USD,total_debt
COIN,0001679788-26-000015,BS,9,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,11285452000,20251231,0,USD,cash_and_equivalents
COIN,0001679788-26-000015,BS,17,Marketable investments,MarketableSecuritiesCurrent,us-gaap/2025,STI,309765000,20251231,0,USD,short_term_investments
COIN,0001679788-26-000015,BS,48,Total liabilities and shareholders equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,29671832000,20251231,0,USD,total_liabilities_and_equity
COIN,0001679788-26-000015,BS,39,Total liabilities,Liabilities,us-gaap/2025,BALANCE_CONTROL,14878774000,20251231,0,USD,total_liabilities
COIN,0001679788-26-000015,IS,20,Interest expense,InterestExpenseNonoperating,us-gaap/2025,GROSS_INTEREST,85413000,20251231,4,USD,interest_expense
MSCI,0001408198-26-000011,BS,23,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,6202286000,20251231,0,USD,long_term_debt
MSCI,0001408198-26-000011,BS,23,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,6202286000,20251231,0,USD,total_debt
MSCI,0001408198-26-000011,BS,24,Long-term operating lease liabilities,OperatingLeaseLiabilityNoncurrent,us-gaap/2025,OPERATING_LEASE,107531000,20251231,0,USD,operating_lease_liabilities
MSCI,0001408198-26-000011,BS,3,"Cash and cash equivalents (includes restricted cash of $3,667 and $3,497 at December 31, 2025 and December 31, 2024, respectively)",CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,515332000,20251231,0,USD,cash_and_equivalents
MSCI,0001408198-26-000011,BS,37,Total liabilities and shareholders' equity (deficit),LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,5702459000,20251231,0,USD,total_liabilities_and_equity
MSCI,0001408198-26-000011,BS,27,Total liabilities,Liabilities,us-gaap/2025,BALANCE_CONTROL,8356999000,20251231,0,USD,total_liabilities
MSCI,0001408198-26-000011,IS,12,Interest expense,InterestExpenseNonoperating,us-gaap/2025,GROSS_INTEREST,209889000,20251231,4,USD,interest_expense
PAYX,0000950170-25-095300,BS,25,Short-term debt,ShortTermBorrowings,us-gaap/2024,CURRENT_DEBT,18600000,20250531,0,USD,current_debt
PAYX,0000950170-25-095300,BS,26,"Long-term debt, net, current portion",LongTermDebtCurrent,us-gaap/2024,CURRENT_DEBT,399800000,20250531,0,USD,current_debt
PAYX,0000950170-25-095300,BS,34,"Long-term debt, net of debt issuance costs",LongTermDebtNoncurrent,us-gaap/2024,NONCURRENT_DEBT_AGGREGATE,4548400000,20250531,0,USD,long_term_debt
PAYX,0000950170-25-095300,BS,25,Short-term debt,ShortTermBorrowings,us-gaap/2024,CURRENT_DEBT,18600000,20250531,0,USD,total_debt
PAYX,0000950170-25-095300,BS,26,"Long-term debt, net, current portion",LongTermDebtCurrent,us-gaap/2024,CURRENT_DEBT,399800000,20250531,0,USD,total_debt
PAYX,0000950170-25-095300,BS,34,"Long-term debt, net of debt issuance costs",LongTermDebtNoncurrent,us-gaap/2024,NONCURRENT_DEBT_AGGREGATE,4548400000,20250531,0,USD,total_debt
PAYX,0000950170-25-095300,BS,35,Operating lease liabilities,OperatingLeaseLiabilityNoncurrent,us-gaap/2024,OPERATING_LEASE,55500000,20250531,0,USD,operating_lease_liabilities
PAYX,0000950170-25-095300,BS,2,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2024,CASH,1628600000,20250531,0,USD,cash_and_equivalents
PAYX,0000950170-25-095300,BS,45,Total liabilities and stockholders' equity,LiabilitiesAndStockholdersEquity,us-gaap/2024,BALANCE_CONTROL,16564100000,20250531,0,USD,total_liabilities_and_equity
PAYX,0000950170-25-095300,BS,37,Total liabilities,Liabilities,us-gaap/2024,BALANCE_CONTROL,12436100000,20250531,0,USD,total_liabilities
PAYX,0000950170-25-095300,IS,16,Interest expense,InterestExpenseNonoperating,us-gaap/2024,GROSS_INTEREST,105400000,20250531,4,USD,interest_expense
PRU,0001137774-26-000048,BS,31,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,18856000000,20251231,0,USD,long_term_debt
PRU,0001137774-26-000048,BS,31,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,18856000000,20251231,0,USD,total_debt
PRU,0001137774-26-000048,BS,11,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,19712000000,20251231,0,USD,cash_and_equivalents
PRU,0001137774-26-000048,BS,49,"TOTAL LIABILITIES, MEZZANINE EQUITY AND EQUITY",LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,773740000000,20251231,0,USD,total_liabilities_and_equity
PRU,0001137774-26-000048,BS,35,Total liabilities,Liabilities,us-gaap/2025,BALANCE_CONTROL,738159000000,20251231,0,USD,total_liabilities
WAT,0001193125-26-062604,BS,16,Notes payable and debt,NotesPayableCurrent,us-gaap/2025,CURRENT_DEBT,460000000,20251231,0,USD,current_debt
WAT,0001193125-26-062604,BS,26,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,947445000,20251231,0,USD,long_term_debt
WAT,0001193125-26-062604,BS,16,Notes payable and debt,NotesPayableCurrent,us-gaap/2025,CURRENT_DEBT,460000000,20251231,0,USD,total_debt
WAT,0001193125-26-062604,BS,26,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,947445000,20251231,0,USD,total_debt
WAT,0001193125-26-062604,BS,29,Long-term operating lease liabilities,OperatingLeaseLiabilityNoncurrent,us-gaap/2025,OPERATING_LEASE,52548000,20251231,0,USD,operating_lease_liabilities
WAT,0001193125-26-062604,BS,20,Current operating lease liabilities,OperatingLeaseLiabilityCurrent,us-gaap/2025,OPERATING_LEASE,31091000,20251231,0,USD,operating_lease_liabilities
WAT,0001193125-26-062604,BS,3,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,587831000,20251231,0,USD,cash_and_equivalents
WAT,0001193125-26-062604,BS,42,Total liabilities and stockholders' equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,5076550000,20251231,0,USD,total_liabilities_and_equity
WAT,0001193125-26-062604,BS,32,Total liabilities,Liabilities,us-gaap/2025,BALANCE_CONTROL,2515308000,20251231,0,USD,total_liabilities
WAT,0001193125-26-062604,IS,18,Interest expense,InterestExpense,us-gaap/2025,GROSS_INTEREST,69548000,20251231,4,USD,interest_expense
AIG,0000005272-26-000023,BS,42,Long-term debt,LongTermDebt,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,9191000000,20251231,0,USD,long_term_debt
AIG,0000005272-26-000023,BS,42,Long-term debt,LongTermDebt,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,9191000000,20251231,0,USD,total_debt
AIG,0000005272-26-000023,BS,21,Cash,Cash,us-gaap/2025,CASH,1274000000,20251231,0,USD,cash_and_equivalents
AIG,0000005272-26-000023,BS,54,Total liabilities and equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,161254000000,20251231,0,USD,total_liabilities_and_equity
AIG,0000005272-26-000023,BS,43,Total liabilities,Liabilities,us-gaap/2025,BALANCE_CONTROL,120092000000,20251231,0,USD,total_liabilities
AIG,0000005272-26-000023,IS,20,Interest expense,InterestExpense,us-gaap/2025,GROSS_INTEREST,396000000,20251231,4,USD,interest_expense
WDAY,0001327811-26-000014,BS,31,"Debt, noncurrent",LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,2987000000,20260131,0,USD,long_term_debt
WDAY,0001327811-26-000014,BS,31,"Debt, noncurrent",LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,2987000000,20260131,0,USD,total_debt
WDAY,0001327811-26-000014,BS,33,"Operating lease liabilities, noncurrent",OperatingLeaseLiabilityNoncurrent,us-gaap/2025,OPERATING_LEASE,704000000,20260131,0,USD,operating_lease_liabilities
WDAY,0001327811-26-000014,BS,29,Operating lease liabilities,OperatingLeaseLiabilityCurrent,us-gaap/2025,OPERATING_LEASE,130000000,20260131,0,USD,operating_lease_liabilities
WDAY,0001327811-26-000014,BS,9,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,1501000000,20260131,0,USD,cash_and_equivalents
WDAY,0001327811-26-000014,BS,10,Marketable securities,MarketableSecuritiesCurrent,us-gaap/2025,STI,3942000000,20260131,0,USD,short_term_investments
WDAY,0001327811-26-000014,BS,45,Total liabilities and stockholders equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,18074000000,20260131,0,USD,total_liabilities_and_equity
WDAY,0001327811-26-000014,BS,35,Total liabilities,Liabilities,us-gaap/2025,BALANCE_CONTROL,10269000000,20260131,0,USD,total_liabilities
WDAY,0001327811-26-000014,CF,42,Cash paid for interest,InterestPaidNet,us-gaap/2025,INTEREST_PAID,110000000,20260131,4,USD,interest_expense
FLEX,0000866374-26-000012,BS,17,Bank borrowings and current portion of long-term debt,LongTermDebtCurrent,us-gaap/2025,CURRENT_DEBT,0,20260331,0,USD,current_debt
FLEX,0000866374-26-000012,BS,23,"Long-term debt, net of current portion",LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,3751000000,20260331,0,USD,long_term_debt
FLEX,0000866374-26-000012,BS,17,Bank borrowings and current portion of long-term debt,LongTermDebtCurrent,us-gaap/2025,CURRENT_DEBT,0,20260331,0,USD,total_debt
FLEX,0000866374-26-000012,BS,23,"Long-term debt, net of current portion",LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,3751000000,20260331,0,USD,total_debt
FLEX,0000866374-26-000012,BS,24,"Operating lease liabilities, non-current",OperatingLeaseLiabilityNoncurrent,us-gaap/2025,OPERATING_LEASE,565000000,20260331,0,USD,operating_lease_liabilities
FLEX,0000866374-26-000012,BS,3,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,2389000000,20260331,0,USD,cash_and_equivalents
FLEX,0000866374-26-000012,BS,34,Total liabilities and shareholders' equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,22060000000,20260331,0,USD,total_liabilities_and_equity
FLEX,0000866374-26-000012,BS,26,Total liabilities,Liabilities,us-gaap/2025,BALANCE_CONTROL,16916000000,20260331,0,USD,total_liabilities
FLEX,0000866374-26-000012,IS,9,Interest expense,InterestExpenseNonoperating,us-gaap/2025,GROSS_INTEREST,215000000,20260331,4,USD,interest_expense
MCHP,0000827054-26-000016,BS,17,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,5496400000,20260331,0,USD,long_term_debt
MCHP,0000827054-26-000016,BS,17,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,5496400000,20260331,0,USD,total_debt
MCHP,0000827054-26-000016,BS,2,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,240300000,20260331,0,USD,cash_and_equivalents
MCHP,0000827054-26-000016,BS,29,Total liabilities and stockholders' equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,14370100000,20260331,0,USD,total_liabilities_and_equity
MCHP,0000827054-26-000016,IS,11,Interest expense,InterestExpenseNonoperating,us-gaap/2025,GROSS_INTEREST,221300000,20260331,4,USD,interest_expense
ED,0001047862-26-000031,BS,49,Notes payable,NotesPayableCurrent,us-gaap/2025,CURRENT_DEBT,1575000000,20251231,0,USD,current_debt
ED,0001047862-26-000031,BS,49,Notes payable,NotesPayableCurrent,us-gaap/2025,CURRENT_DEBT,1575000000,20251231,0,USD,total_debt
ED,0001047862-26-000031,BS,69,Operating lease liabilities,OperatingLeaseLiabilityNoncurrent,us-gaap/2025,OPERATING_LEASE,377000000,20251231,0,USD,operating_lease_liabilities
ED,0001047862-26-000031,BS,58,Operating lease liabilities,OperatingLeaseLiabilityCurrent,us-gaap/2025,OPERATING_LEASE,123000000,20251231,0,USD,operating_lease_liabilities
ED,0001047862-26-000031,BS,10,Cash and temporary cash investments,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,1629000000,20251231,0,USD,cash_and_equivalents
ED,0001047862-26-000031,BS,82,TOTAL LIABILITIES AND EQUITY,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,74603000000,20251231,0,USD,total_liabilities_and_equity
ED,0001047862-26-000031,IS,33,NET INTEREST EXPENSE,InterestExpense,us-gaap/2025,GROSS_INTEREST,1233000000,20251231,4,USD,interest_expense
ADM,0000007084-26-000011,BS,21,Short-term debt,ShortTermBorrowings,us-gaap/2025,CURRENT_DEBT,798000000,20251231,0,USD,current_debt
ADM,0000007084-26-000011,BS,22,Current maturities of long-term debt,LongTermDebtCurrent,us-gaap/2025,CURRENT_DEBT,1006000000,20251231,0,USD,current_debt
ADM,0000007084-26-000011,BS,29,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,6606000000,20251231,0,USD,long_term_debt
ADM,0000007084-26-000011,BS,21,Short-term debt,ShortTermBorrowings,us-gaap/2025,CURRENT_DEBT,798000000,20251231,0,USD,total_debt
ADM,0000007084-26-000011,BS,22,Current maturities of long-term debt,LongTermDebtCurrent,us-gaap/2025,CURRENT_DEBT,1006000000,20251231,0,USD,total_debt
ADM,0000007084-26-000011,BS,29,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,6606000000,20251231,0,USD,total_debt
ADM,0000007084-26-000011,BS,31,Non-current lease liabilities,OperatingLeaseLiabilityNoncurrent,us-gaap/2025,OPERATING_LEASE,1045000000,20251231,0,USD,operating_lease_liabilities
ADM,0000007084-26-000011,BS,26,Current lease liabilities,OperatingLeaseLiabilityCurrent,us-gaap/2025,OPERATING_LEASE,303000000,20251231,0,USD,operating_lease_liabilities
ADM,0000007084-26-000011,BS,3,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,1015000000,20251231,0,USD,cash_and_equivalents
ADM,0000007084-26-000011,BS,42,"Total Liabilities, Temporary Equity, and Shareholders Equity",LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,52389000000,20251231,0,USD,total_liabilities_and_equity
ADM,0000007084-26-000011,IS,8,Interest expense,InterestExpense,us-gaap/2025,GROSS_INTEREST,612000000,20251231,4,USD,interest_expense
FANG,0001539838-26-000010,BS,23,Current maturities of debt,LongTermDebtCurrent,us-gaap/2025,CURRENT_DEBT,763000000,20251231,0,USD,current_debt
FANG,0001539838-26-000010,BS,29,"Long-term debt ($2,186 million and $1,083 million related to Viper)",LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,13726000000,20251231,0,USD,long_term_debt
FANG,0001539838-26-000010,BS,23,Current maturities of debt,LongTermDebtCurrent,us-gaap/2025,CURRENT_DEBT,763000000,20251231,0,USD,total_debt
FANG,0001539838-26-000010,BS,29,"Long-term debt ($2,186 million and $1,083 million related to Viper)",LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,13726000000,20251231,0,USD,total_debt
FANG,0001539838-26-000010,BS,3,Cash and cash equivalents ($13 million and $27 million related to Viper),CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,104000000,20251231,0,USD,cash_and_equivalents
FANG,0001539838-26-000010,BS,42,Total liabilities and stockholders equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,71059000000,20251231,0,USD,total_liabilities_and_equity
FANG,0001539838-26-000010,BS,32,Total liabilities,Liabilities,us-gaap/2025,BALANCE_CONTROL,28092000000,20251231,0,USD,total_liabilities
SYY,0000096021-25-000099,BS,24,Current maturities of long-term debt,LongTermDebtAndCapitalLeaseObligationsCurrent,us-gaap/2025,CURRENT_DEBT_AGGREGATE,949000000,20250630,0,USD,current_debt
SYY,0000096021-25-000099,BS,27,Long-term debt,LongTermDebtAndCapitalLeaseObligations,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,12360000000,20250630,0,USD,long_term_debt
SYY,0000096021-25-000099,BS,24,Current maturities of long-term debt,LongTermDebtAndCapitalLeaseObligationsCurrent,us-gaap/2025,CURRENT_DEBT_AGGREGATE,949000000,20250630,0,USD,total_debt
SYY,0000096021-25-000099,BS,27,Long-term debt,LongTermDebtAndCapitalLeaseObligations,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,12360000000,20250630,0,USD,total_debt
SYY,0000096021-25-000099,BS,29,Long-term operating lease liabilities,OperatingLeaseLiabilityNoncurrent,us-gaap/2025,OPERATING_LEASE,1049000000,20250630,0,USD,operating_lease_liabilities
SYY,0000096021-25-000099,BS,23,Current operating lease liabilities,OperatingLeaseLiabilityCurrent,us-gaap/2025,OPERATING_LEASE,136000000,20250630,0,USD,operating_lease_liabilities
SYY,0000096021-25-000099,BS,3,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,1071000000,20250630,0,USD,cash_and_equivalents
SYY,0000096021-25-000099,BS,41,Total liabilities and shareholders equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,26774000000,20250630,0,USD,total_liabilities_and_equity
SYY,0000096021-25-000099,CF,47,Interest,InterestPaidNet,us-gaap/2025,INTEREST_PAID,629000000,20250630,4,USD,interest_expense
TTWO,0001628280-26-037434,BS,25,"Short-term debt, net",ShortTermBorrowings,us-gaap/2026,CURRENT_DEBT,30000000,20260331,0,USD,current_debt
TTWO,0001628280-26-037434,BS,27,"Long-term debt, net",LongTermDebtNoncurrent,us-gaap/2026,NONCURRENT_DEBT_AGGREGATE,2488000000,20260331,0,USD,long_term_debt
TTWO,0001628280-26-037434,BS,25,"Short-term debt, net",ShortTermBorrowings,us-gaap/2026,CURRENT_DEBT,30000000,20260331,0,USD,total_debt
TTWO,0001628280-26-037434,BS,27,"Long-term debt, net",LongTermDebtNoncurrent,us-gaap/2026,NONCURRENT_DEBT_AGGREGATE,2488000000,20260331,0,USD,total_debt
TTWO,0001628280-26-037434,BS,29,Non-current lease liabilities,OperatingLeaseLiabilityNoncurrent,us-gaap/2026,OPERATING_LEASE,370200000,20260331,0,USD,operating_lease_liabilities
TTWO,0001628280-26-037434,BS,24,Lease liabilities,OperatingLeaseLiabilityCurrent,us-gaap/2026,OPERATING_LEASE,70100000,20260331,0,USD,operating_lease_liabilities
TTWO,0001628280-26-037434,BS,3,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2026,CASH,1545500000,20260331,0,USD,cash_and_equivalents
TTWO,0001628280-26-037434,BS,4,Short-term investments,ShortTermInvestments,us-gaap/2026,STI,443800000,20260331,0,USD,short_term_investments
TTWO,0001628280-26-037434,BS,43,Total liabilities and stockholders' equity,LiabilitiesAndStockholdersEquity,us-gaap/2026,BALANCE_CONTROL,9383200000,20260331,0,USD,total_liabilities_and_equity
TTWO,0001628280-26-037434,BS,33,Total liabilities,Liabilities,us-gaap/2026,BALANCE_CONTROL,5872300000,20260331,0,USD,total_liabilities
TTWO,0001628280-26-037434,CF,45,Interest paid,InterestPaidNet,us-gaap/2026,INTEREST_PAID,153000000,20260331,4,USD,interest_expense
DHI,0000882184-25-000081,BS,21,Notes payable,NotesPayable,us-gaap/2025,NONCURRENT_DEBT,5965500000,20250930,0,USD,long_term_debt
DHI,0000882184-25-000081,BS,21,Notes payable,NotesPayable,us-gaap/2025,NONCURRENT_DEBT,5965500000,20250930,0,USD,total_debt
DHI,0000882184-25-000081,BS,2,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,2985400000,20250930,0,USD,cash_and_equivalents
DHI,0000882184-25-000081,BS,33,Total liabilities and equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,35471200000,20250930,0,USD,total_liabilities_and_equity
DHI,0000882184-25-000081,BS,22,Total liabilities,Liabilities,us-gaap/2025,BALANCE_CONTROL,10729000000,20250930,0,USD,total_liabilities
HIG,0000874766-26-000012,BS,28,Long-term debt,LongTermDebt,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,4371000000,20251231,0,USD,long_term_debt
HIG,0000874766-26-000012,BS,28,Long-term debt,LongTermDebt,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,4371000000,20251231,0,USD,total_debt
HIG,0000874766-26-000012,BS,11,Cash,Cash,us-gaap/2025,CASH,133000000,20251231,0,USD,cash_and_equivalents
HIG,0000874766-26-000012,BS,39,Total liabilities and stockholders equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,85997000000,20251231,0,USD,total_liabilities_and_equity
HIG,0000874766-26-000012,BS,30,Total liabilities,Liabilities,us-gaap/2025,BALANCE_CONTROL,67018000000,20251231,0,USD,total_liabilities
HIG,0000874766-26-000012,IS,12,Interest expense,InterestExpense,us-gaap/2025,GROSS_INTEREST,199000000,20251231,4,USD,interest_expense
NTAP,0001193125-26-259683,BS,18,Current portion of long-term debt,LongTermDebtCurrent,us-gaap/2025,CURRENT_DEBT,0,20260430,0,USD,current_debt
NTAP,0001193125-26-259683,BS,21,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,2487000000,20260430,0,USD,long_term_debt
NTAP,0001193125-26-259683,BS,18,Current portion of long-term debt,LongTermDebtCurrent,us-gaap/2025,CURRENT_DEBT,0,20260430,0,USD,total_debt
NTAP,0001193125-26-259683,BS,21,Long-term debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,2487000000,20260430,0,USD,total_debt
NTAP,0001193125-26-259683,BS,3,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,2070000000,20260430,0,USD,cash_and_equivalents
NTAP,0001193125-26-259683,BS,4,Short-term investments,ShortTermInvestments,us-gaap/2025,STI,1514000000,20260430,0,USD,short_term_investments
NTAP,0001193125-26-259683,BS,32,Total liabilities and stockholders' equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,10744000000,20260430,0,USD,total_liabilities_and_equity
NTAP,0001193125-26-259683,BS,24,Total liabilities,Liabilities,us-gaap/2025,BALANCE_CONTROL,9393000000,20260430,0,USD,total_liabilities
ODFL,0001193125-26-067161,BS,26,Current maturities of long-term debt,LongTermDebtCurrent,us-gaap/2025,CURRENT_DEBT,20000000,20251231,0,USD,current_debt
ODFL,0001193125-26-067161,BS,28,Long-term debt,LongTermDebtAndCapitalLeaseObligations,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,19995000,20251231,0,USD,long_term_debt
ODFL,0001193125-26-067161,BS,26,Current maturities of long-term debt,LongTermDebtCurrent,us-gaap/2025,CURRENT_DEBT,20000000,20251231,0,USD,total_debt
ODFL,0001193125-26-067161,BS,28,Long-term debt,LongTermDebtAndCapitalLeaseObligations,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,19995000,20251231,0,USD,total_debt
ODFL,0001193125-26-067161,BS,3,Cash and cash equivalents,CashAndCashEquivalentsAtCarryingValue,us-gaap/2025,CASH,120091000,20251231,0,USD,cash_and_equivalents
ODFL,0001193125-26-067161,BS,39,Total liabilities and shareholders equity,LiabilitiesAndStockholdersEquity,us-gaap/2025,BALANCE_CONTROL,5470160000,20251231,0,USD,total_liabilities_and_equity
ODFL,0001193125-26-067161,BS,32,Total liabilities,Liabilities,us-gaap/2025,BALANCE_CONTROL,1159103000,20251231,0,USD,total_liabilities
ODFL,0001193125-26-067161,IS,15,Interest expense,InterestAndDebtExpense,us-gaap/2025,GROSS_INTEREST,296000,20251231,4,USD,interest_expense
PEG,0001193125-26-077446,BS,45,Commercial Paper and Loans,CommercialPaper,us-gaap/2025,CURRENT_DEBT,1529000000,20251231,0,USD,current_debt
PEG,0001193125-26-077446,BS,44,Long-Term Debt Due Within One Year,LongTermDebtCurrent,us-gaap/2025,CURRENT_DEBT,875000000,20251231,0,USD,current_debt
PEG,0001193125-26-077446,BS,69,Total Long-Term Debt,LongTermDebtNoncurrent,us-gaap/2025,NONCURRENT_DEBT_AGGREGATE,21670000000,20251231,0,USD,long_term_debt
